Annuncio,Link,Modello,Prezzo,Chilometraggio,Cambio,Immatricolazione,Carburante,CV,Venditore,CAP,Comune
Bmw Serie1 128ti 5p. Msport PERFETTA prezzo ribassato,https://www.automobile.it/messina-bmw-serie1-128ti-5p-msport-perfetta-prezzo-ribassato/180752056,128ti,32000.0,39,automatico,2021,Benzina,265.0,,98121.0,messina
BMW Serie 1 (F40) - M 135i xDrive,https://www.automobile.it/vinci-bmw-serie-1-f40-m-135i-xdrive/179094345,M135i xDrive,32000.0,75,automatico,2021,Benzina,306.0,,50059.0,vinci
BMW Serie 1 116d Msport auto,https://www.automobile.it/matera-bmw-serie-1-116d-msport-auto/179294825,116d,32025.0,30,automatico,2023,Diesel,116.0,,75100.0,matera
BMW 120 i Msport,https://www.automobile.it/castiglione-olona-bmw-120-msport/180544406,120i,32050.0,38,automatico,2021,Benzina,178.0,,21043.0,castiglione olona
BMW Serie 1 F40 Diesel 118d Msport auto,https://www.automobile.it/pesaro-bmw-serie-1-f40-diesel-118d-msport-auto/179534797,118d,32300.0,20,automatico,2024,Diesel,150.0,,61121.0,pesaro
BMW Serie 1 F40 Diesel 118d Msport auto,https://www.automobile.it/rimini-bmw-serie-1-f40-diesel-118d-msport-auto/179536752,118d,32300.0,20,automatico,2024,Diesel,150.0,,47921.0,rimini
Bmw 120 120d 5p. Msport XDRIVE,https://www.automobile.it/venezia-bmw-120-120d-5p-msport-xdrive/180500876,120d,32400.0,48,automatico,2020,Diesel,190.0,,30121.0,venezia
BMW Serie 1 5 Porte 118 d SCR Msport Steptronic,https://www.automobile.it/venezia-bmw-serie-1-5-porte-118-d-scr-msport-steptronic/180723945,118d,32400.0,22,automatico,2024,Diesel,150.0,,30121.0,venezia
BMW Serie 1 M 135i xdrive,https://www.automobile.it/milano-bmw-serie-1-m-135i-xdrive/180201737,M135i xDrive,32470.0,40,automatico,2022,Benzina,306.0,,20121.0,milano
BMW Serie 1 5 Porte 116 d SCR Msport DCT,https://www.automobile.it/albaredo-san-marco-bmw-serie-1-5-porte-116-d-scr-msport-dct/175421520,116d,32500.0,18,automatico,2021,Diesel,116.0,,23010.0,albaredo per san marco
BMW Serie 1 5 Porte 120 d SCR Msport xDrive Steptronic,https://www.automobile.it/frosinone-bmw-serie-1-5-porte-120-d-scr-msport-xdrive-steptronic/180078522,120d,32500.0,45,automatico,2021,Diesel,190.0,,3100.0,frosinone
BMW Serie 1 5 Porte 118 d SCR Msport Steptronic,https://www.automobile.it/frosinone-bmw-serie-1-5-porte-118-d-scr-msport-steptronic/180078520,118d,32500.0,15,automatico,2024,Diesel,150.0,,3100.0,frosinone
BMW Serie 1 5 Porte 118 d SCR Msport Steptronic,https://www.automobile.it/cisterna-latina-bmw-serie-1-5-porte-118-d-scr-msport-steptronic/180083385,118d,32500.0,10,automatico,2024,Diesel,150.0,,4012.0,cisterna latina
BMW Serie 1 5 Porte 120 d SCR Msport xDrive Steptronic,https://www.automobile.it/cisterna-latina-bmw-serie-1-5-porte-120-d-scr-msport-xdrive-steptronic/180083386,120d,32500.0,45,automatico,2021,Diesel,190.0,,4012.0,cisterna latina
BMW Serie 1 5 Porte 118 d SCR Msport Steptronic,https://www.automobile.it/cisterna-latina-bmw-serie-1-5-porte-118-d-scr-msport-steptronic/180083391,118d,32500.0,15,automatico,2024,Diesel,150.0,,4012.0,cisterna latina
BMW Serie 1 5 Porte 118 d SCR Msport Steptronic,https://www.automobile.it/frosinone-bmw-serie-1-5-porte-118-d-scr-msport-steptronic/180086562,118d,32500.0,10,automatico,2024,Diesel,150.0,,3100.0,frosinone
BMW 116 d 5p. M Sport,https://www.automobile.it/lecce-bmw-116-d-5p-m-sport/180351782,116d,32500.0,15,automatico,2023,Diesel,116.0,,73100.0,lecce
BMW Serie 1 (F40) - 118d 5p. Msport,https://www.automobile.it/capannori-bmw-serie-1-f40-118d-5p-msport/180203102,118d,32500.0,59,automatico,2022,Diesel,150.0,,55012.0,capannori
BMW Serie 1 (F40) - 118d 5p. Msport,https://www.automobile.it/vinci-bmw-serie-1-f40-118d-5p-msport/180203116,118d,32500.0,59,automatico,2022,Diesel,150.0,,50059.0,vinci
Bmw 135i Msport xDrive AUTO,https://www.automobile.it/vercelli-bmw-135i-msport-xdrive-auto/180738450,,32500.0,47,automatico,2020,Benzina,,,13100.0,vercelli
Bmw 135i Msport xDrive AUTO,https://www.automobile.it/vercelli-bmw-135i-msport-xdrive-auto/180826122,,32500.0,47,automatico,2020,Benzina,,,13100.0,vercelli
BMW Serie 1 5 Porte 118 d SCR Msport,https://www.automobile.it/pordenone-bmw-serie-1-5-porte-118-d-scr-msport/179660460,118d,32500.0,32,manuale,2023,Diesel,150.0,,33170.0,pordenone
BMW Serie 1 M 135I XDRIVE AUTO,https://www.automobile.it/novara-bmw-serie-1-m-135i-xdrive-auto/179502154,M135i xDrive,32500.0,49,automatico,2021,Benzina,306.0,,28100.0,novara
BMW Serie 1 (F40) - 118d 5p. Msport,https://www.automobile.it/capannori-bmw-serie-1-f40-118d-5p-msport/179102337,118d,32500.0,34,automatico,2024,Diesel,150.0,,55012.0,capannori
BMW Serie 1 118D MSPORT,https://www.automobile.it/verona-bmw-serie-1-118d-msport/179628156,118d,32500.0,32,manuale,2023,Diesel,150.0,,37121.0,verona
BMW Serie 1 (F40) - 118d 5p. Msport,https://www.automobile.it/vinci-bmw-serie-1-f40-118d-5p-msport/179094349,118d,32500.0,34,automatico,2024,Diesel,150.0,,50059.0,vinci
BMW Serie 1 M 135I XDRIVE AUTO,https://www.automobile.it/milano-bmw-serie-1-m-135i-xdrive-auto/180122941,M135i xDrive,32500.0,55,automatico,2021,Benzina,306.0,,20121.0,milano
BMW 118 i 5p. Msport,https://www.automobile.it/casoria-bmw-118-5p-msport/179353720,118i,32599.0,12,automatico,2024,Benzina,136.0,,80026.0,casoria
BMW Serie 1 5 Porte 118 d SCR Msport Steptronic,https://www.automobile.it/elmas-bmw-serie-1-5-porte-118-d-scr-msport-steptronic/180559785,118d,32600.0,38,automatico,2022,Diesel,150.0,,9067.0,elmas
Bmw 118 d Msport M-SPORT STEPTRONIC,https://www.automobile.it/villongo-bmw-118-d-msport-m-sport-steptronic/180372659,118d,32800.0,23,automatico,2024,Diesel,150.0,,24060.0,villongo
Bmw 1er M Coupe 128ti 5p. Msport,https://www.automobile.it/roma-bmw-1er-m-coupe-128ti-5p-msport/179630160,128ti,32800.0,39,automatico,2022,Benzina,265.0,,118.0,roma
BMW 116 Serie 1 Msport Premium Package,https://www.automobile.it/roma-bmw-116-serie-1-msport-premium-package/180642689,,32800.0,0,automatico,2025,Benzina,,,118.0,roma
BMW Serie 1 118d 5p. M Sport,https://www.automobile.it/monza-bmw-serie-1-118d-5p-m-sport/179824969,118d,32890.0,16,automatico,2023,Diesel,150.0,,20900.0,monza
BMW Serie 1 118d 5p. M Sport,https://www.automobile.it/monza-bmw-serie-1-118d-5p-m-sport/179835958,118d,32890.0,12,automatico,2024,Diesel,150.0,,20900.0,monza
BMW 120 d 5p. Msport,https://www.automobile.it/casoria-bmw-120-d-5p-msport/179262576,120d,32899.0,42,automatico,2022,Diesel,190.0,,80026.0,casoria
Bmw 116d Msport automatico,https://www.automobile.it/occhiobello-bmw-116d-msport-automatico/176141448,116d,32900.0,22,automatico,2022,Diesel,116.0,,45030.0,occhiobello
BMW 120 5-porte 120i 5p. Msport,https://www.automobile.it/genova-bmw-120-5-porte-120i-5p-msport/179817953,120i,32900.0,11,automatico,2021,Benzina,178.0,,16121.0,genova
BMW Serie 1 120 d 5p. Msport,https://www.automobile.it/scarmagno-bmw-serie-1-120-d-5p-msport/179797532,120d,32900.0,4,automatico,2022,Diesel,190.0,,10010.0,scarmagno
BMW 120 120d MSPORT **AUTOM.+LED+NAVI+KM 7.000 **,https://www.automobile.it/frosinone-bmw-120-120d-msport-autom-led-navi-km-7-000/178762844,120d,32900.0,7,automatico,2023,Diesel,190.0,,3100.0,frosinone
BMW 118d 5 Porte,https://www.automobile.it/capannori-bmw-118d-5-porte/179250470,118d,32900.0,31,automatico,2024,Diesel,150.0,,55012.0,capannori
BMW Serie 1 5 Porte 118 d SCR Msport Steptronic,https://www.automobile.it/arcene-bmw-serie-1-5-porte-118-d-scr-msport-steptronic/180249300,118d,32900.0,30,automatico,2024,Diesel,150.0,,24040.0,arcene
BMW Serie 1 M 5 Porte 135i xDrive Steptronic,https://www.automobile.it/empoli-bmw-serie-1-m-5-porte-135i-xdrive-steptronic/180359118,,32900.0,66,automatico,2021,Benzina,,,50053.0,empoli
BMW Serie 1 (F40) - 128ti 5p. Msport,https://www.automobile.it/capannori-bmw-serie-1-f40-128ti-5p-msport/180338398,128ti,32900.0,91,automatico,2023,Benzina,265.0,,55012.0,capannori
BMW Serie 1 120d 5p. M Sport,https://www.automobile.it/reggio-calabria-bmw-serie-1-120d-5p-m-sport/176322756,120d,32900.0,31,automatico,2022,Diesel,190.0,,89121.0,reggio calabria
BMW Serie 1 120d 5p. M Sport,https://www.automobile.it/messina-bmw-serie-1-120d-5p-m-sport/176330031,120d,32900.0,31,automatico,2022,Diesel,190.0,,98121.0,messina
BMW Serie 1 120d 5p. M Sport,https://www.automobile.it/palermo-bmw-serie-1-120d-5p-m-sport/176330045,120d,32900.0,31,automatico,2022,Diesel,190.0,,90121.0,palermo
BMW Serie 1 120d 5p. M Sport,https://www.automobile.it/catania-bmw-serie-1-120d-5p-m-sport/176328433,120d,32900.0,31,automatico,2022,Diesel,190.0,,95121.0,catania
BMW Serie 1 F40 Diesel 118d Msport auto,https://www.automobile.it/settimo-torinese-bmw-serie-1-f40-diesel-118d-msport-auto/180817080,118d,32900.0,34,automatico,2024,Diesel,150.0,,10036.0,settimo torinese
BMW Serie 1 F40 Diesel 118d Msport auto,https://www.automobile.it/settimo-torinese-bmw-serie-1-f40-diesel-118d-msport-auto/179907654,118d,32900.0,14,automatico,2024,Diesel,150.0,,10036.0,settimo torinese
BMW Serie 1 M 135I XDRIVE AUTO,https://www.automobile.it/busto-arsizio-bmw-serie-1-m-135i-xdrive-auto/180403442,M135i xDrive,32900.0,75,automatico,2021,Benzina,306.0,,21052.0,busto arsizio
BMW Serie 1 118d Msport auto,https://www.automobile.it/asti-bmw-serie-1-118d-msport-auto/180842602,118d,32900.0,48,automatico,2023,Diesel,150.0,,14100.0,asti
BMW Serie 1 128ti 5p. Msport,https://www.automobile.it/milano-bmw-serie-1-128ti-5p-msport/180853203,128ti,32900.0,56,automatico,2021,Benzina,265.0,,20121.0,milano
BMW Serie 1 (F40) - 128ti 5p. Msport,https://www.automobile.it/vinci-bmw-serie-1-f40-128ti-5p-msport/180338429,128ti,32900.0,91,automatico,2023,Benzina,265.0,,50059.0,vinci
BMW Serie 1 5 Porte 135 i M xDrive Steptronic,https://www.automobile.it/brescia-bmw-serie-1-5-porte-135-m-xdrive-steptronic/180848681,,32900.0,45,automatico,2022,Benzina,,,25121.0,brescia
BMW 118d 5 Porte,https://www.automobile.it/vinci-bmw-118d-5-porte/179250485,118d,32900.0,31,automatico,2024,Diesel,150.0,,50059.0,vinci
BMW Serie 1 5 Porte 135 i M xDrive Steptronic,https://www.automobile.it/san-giorgio-mantova-bmw-serie-1-5-porte-135-m-xdrive-steptronic/180853610,,32900.0,45,automatico,2022,Benzina,,,,san giorgio mantova
BMW 118 i 5p. Msport / Tetto Panorama / Neopatentati,https://www.automobile.it/feltre-bmw-118-5p-msport-tetto-panorama-neopatentati/180594894,118i,32940.0,13,automatico,2024,Benzina,136.0,,32032.0,feltre
BMW 118 i 5p. Msport / Tetto Panorama / Neopatentati,https://www.automobile.it/feltre-bmw-118-5p-msport-tetto-panorama-neopatentati/180594898,118i,32940.0,14,automatico,2024,Benzina,136.0,,32032.0,feltre
BMW 118 i 5p. Msport / Tetto Panorama / Neopatentati,https://www.automobile.it/feltre-bmw-118-5p-msport-tetto-panorama-neopatentati/180594896,118i,32940.0,12,automatico,2024,Benzina,136.0,,32032.0,feltre
BMW 118 i 5p. Msport / Tetto Panorama / Neopatentati,https://www.automobile.it/padova-bmw-118-5p-msport-tetto-panorama-neopatentati/180595388,118i,32940.0,12,automatico,2024,Benzina,136.0,,35121.0,padova
BMW 118 i 5p. Msport / Tetto Panorama / Neopatentati,https://www.automobile.it/refrontolo-bmw-118-5p-msport-tetto-panorama-neopatentati/180595449,118i,32940.0,12,automatico,2024,Benzina,136.0,,31020.0,refrontolo
BMW 118 i 5p. Msport / Tetto Panorama / Neopatentati,https://www.automobile.it/refrontolo-bmw-118-5p-msport-tetto-panorama-neopatentati/180595447,118i,32940.0,14,automatico,2024,Benzina,136.0,,31020.0,refrontolo
BMW 118 i 5p. Msport / Tetto Panorama / Neopatentati,https://www.automobile.it/refrontolo-bmw-118-5p-msport-tetto-panorama-neopatentati/180595448,118i,32940.0,13,automatico,2024,Benzina,136.0,,31020.0,refrontolo
BMW 118 i 5p. Msport / Tetto Panorama / Neopatentati,https://www.automobile.it/padova-bmw-118-5p-msport-tetto-panorama-neopatentati/180595395,118i,32940.0,13,automatico,2024,Benzina,136.0,,35121.0,padova
BMW 118 i 5p. Msport / Tetto Panorama / Neopatentati,https://www.automobile.it/padova-bmw-118-5p-msport-tetto-panorama-neopatentati/180595400,118i,32940.0,14,automatico,2024,Benzina,136.0,,35121.0,padova
BMW Serie 1 M 135i xdrive,https://www.automobile.it/bologna-bmw-serie-1-m-135i-xdrive/180592508,M135i xDrive,32950.0,67,automatico,2021,Benzina,306.0,,40121.0,bologna
BMW Serie 1 118d 5p. Advantage,https://www.automobile.it/bologna-bmw-serie-1-118d-5p-advantage/179869288,118d,32980.0,13,automatico,2023,Diesel,150.0,,40121.0,bologna
BMW M135 i xDrive,https://www.automobile.it/casoria-bmw-m135-xdrive/178851877,M135i xDrive,32999.0,58,automatico,2021,Benzina,306.0,,80026.0,casoria
Bmw 118 116d 5p. Msport,https://www.automobile.it/gavirate-bmw-118-116d-5p-msport/179757844,116d,33000.0,20,manuale,2022,Diesel,116.0,,21026.0,gavirate
Bmw 118 118d 5p. Msport 150cv uni pro,https://www.automobile.it/rende-bmw-118-118d-5p-msport-150cv-uni-pro/180286090,118d,33000.0,35,automatico,2023,Diesel,150.0,,87036.0,rende
Bmw 135 M 135i xDrive,https://www.automobile.it/villa-carcina-bmw-135-m-135i-xdrive/180430468,M135i xDrive,33000.0,54,automatico,2022,Benzina,306.0,,25069.0,villa carcina
BMW Serie 1 5 Porte 118 d SCR Msport Steptronic,https://www.automobile.it/milano-bmw-serie-1-5-porte-118-d-scr-msport-steptronic/180642610,118d,33000.0,0,automatico,2025,Diesel,150.0,,20121.0,milano
BMW 118 Serie 1 d Premium Package,https://www.automobile.it/roma-bmw-118-serie-1-d-premium-package/179348748,,33000.0,0,automatico,2025,Diesel,,,118.0,roma
BMW 116 Serie 1 Msport Premium Package,https://www.automobile.it/roma-bmw-116-serie-1-msport-premium-package/180642680,,33000.0,0,automatico,2025,Benzina,,,118.0,roma
BMW 116d 5 Porte,https://www.automobile.it/capannori-bmw-116d-5-porte/179258290,116d,33000.0,22,automatico,2024,Diesel,116.0,,55012.0,capannori
BMW Serie 1 (F40) - 118d 5p. Msport,https://www.automobile.it/capannori-bmw-serie-1-f40-118d-5p-msport/179073022,118d,33000.0,25,automatico,2024,Diesel,150.0,,55012.0,capannori
BMW Serie 1 (F40) - 118d 5p. Msport,https://www.automobile.it/vinci-bmw-serie-1-f40-118d-5p-msport/179073055,118d,33000.0,25,automatico,2024,Diesel,150.0,,50059.0,vinci
BMW 116d 5 Porte,https://www.automobile.it/vinci-bmw-116d-5-porte/179258313,116d,33000.0,24,automatico,2024,Diesel,116.0,,50059.0,vinci
BMW Serie 1 118d 5 porte M Sport,https://www.automobile.it/verona-bmw-serie-1-118d-5-porte-m-sport/180282547,118d,33200.0,18,manuale,2024,Diesel,150.0,,37121.0,verona
BMW Serie 1 118d 5 porte M Sport,https://www.automobile.it/milano-bmw-serie-1-118d-5-porte-m-sport/179496463,118d,33200.0,13,manuale,2024,Diesel,150.0,,20121.0,milano
BMW Serie 1 5 Porte 135 i M xDrive Steptronic,https://www.automobile.it/perugia-bmw-serie-1-5-porte-135-m-xdrive-steptronic/180006505,,33450.0,50,automatico,2020,Benzina,,,6121.0,perugia
BMW 135 M 135i xdrive auto 306cv,https://www.automobile.it/rovigo-bmw-135-m-135i-xdrive-auto-306cv/180051979,M135i xDrive,33499.0,43,automatico,2021,Benzina,306.0,,45100.0,rovigo
BMW Serie 1 116 MSport DCT,https://www.automobile.it/grumello-monte-bmw-serie-1-116-msport-dct/179460990,,33500.0,0,automatico,2025,Benzina,,,24064.0,grumello monte
BMW 118d 5p. Msport,https://www.automobile.it/san-michele-salentino-bmw-118d-5p-msport/180664738,118d,33500.0,17,automatico,2024,Diesel,150.0,,72018.0,san michele salentino
BMW 135 Serie 1 M i xdrive auto,https://www.automobile.it/roma-bmw-135-serie-1-m-xdrive-auto/180473549,,33500.0,26,automatico,2021,Benzina,,,118.0,roma
BMW Serie 1 118d Msport auto,https://www.automobile.it/genova-bmw-serie-1-118d-msport-auto/178639971,118d,33500.0,15,automatico,2024,Diesel,150.0,,16121.0,genova
BMW 118d 5 Porte,https://www.automobile.it/capannori-bmw-118d-5-porte/179250473,118d,33500.0,27,automatico,2024,Diesel,150.0,,55012.0,capannori
BMW Serie 1 118d Msport auto,https://www.automobile.it/asti-bmw-serie-1-118d-msport-auto/180817028,118d,33500.0,28,automatico,2024,Diesel,150.0,,14100.0,asti
BMW Serie 1 (F40) - 118d 5p. Msport,https://www.automobile.it/capannori-bmw-serie-1-f40-118d-5p-msport/180638415,118d,33500.0,29,automatico,2024,Diesel,150.0,,55012.0,capannori
BMW Serie 1 (F40) - 118d 5p. Msport,https://www.automobile.it/vinci-bmw-serie-1-f40-118d-5p-msport/180638418,118d,33500.0,29,automatico,2024,Diesel,150.0,,50059.0,vinci
BMW 118d 5 Porte,https://www.automobile.it/vinci-bmw-118d-5-porte/179250483,118d,33500.0,27,automatico,2024,Diesel,150.0,,50059.0,vinci
BMW Serie 1 M 135i xdrive auto,https://www.automobile.it/matera-bmw-serie-1-m-135i-xdrive-auto/179294811,M135i xDrive,33600.0,87,automatico,2020,Benzina,306.0,,75100.0,matera
BMW Serie 1 F40 118d Msport,https://www.automobile.it/roma-bmw-serie-1-f40-118d-msport/180599780,118d,33700.0,15,manuale,2024,Diesel,150.0,,118.0,roma
BMW Serie 1 F40 118d Msport,https://www.automobile.it/roma-bmw-serie-1-f40-118d-msport/180599784,118d,33700.0,18,manuale,2024,Diesel,150.0,,118.0,roma
BMW Serie 1 F40 118d Msport,https://www.automobile.it/roma-bmw-serie-1-f40-118d-msport/180599781,118d,33700.0,14,manuale,2024,Diesel,150.0,,118.0,roma
BMW Serie 1 F40 118d Msport,https://www.automobile.it/roma-bmw-serie-1-f40-118d-msport/180599789,118d,33700.0,18,manuale,2024,Diesel,150.0,,118.0,roma
BMW 116 Serie 1 Msport Premium Package,https://www.automobile.it/roma-bmw-116-serie-1-msport-premium-package/180642688,,33700.0,0,automatico,2025,Benzina,,,118.0,roma
BMW Serie 1 M 135i xdrive BITURBO 306 CV!!,https://www.automobile.it/cherasco-bmw-serie-1-m-135i-xdrive-biturbo-306-cv/179832020,M135i xDrive,33790.0,41,automatico,2021,Benzina,306.0,,12062.0,cherasco
"BMW 120 d 5p. Msport NAVIGATORE-FARI LED-TELECAMERA-19""",https://www.automobile.it/alba-bmw-120-d-5p-msport-navigatore-fari-led-telecamera-19/180145465,120d,33800.0,28,automatico,2022,Diesel,190.0,,12051.0,alba
BMW Serie 1 F40 Diesel 118d Msport auto,https://www.automobile.it/pesaro-bmw-serie-1-f40-diesel-118d-msport-auto/179752894,118d,33800.0,18,automatico,2024,Diesel,150.0,,61121.0,pesaro
BMW Serie 1 F40 Diesel 118d Msport auto,https://www.automobile.it/rimini-bmw-serie-1-f40-diesel-118d-msport-auto/179741634,118d,33800.0,18,automatico,2024,Diesel,150.0,,47921.0,rimini
BMW 128ti 5p. Msport del 2021,https://www.automobile.it/pesaro-bmw-128ti-5p-msport-2021/177017160,128ti,33900.0,91,automatico,2021,Benzina,265.0,,61121.0,pesaro
BMW Serie 1 5 Porte 118 d SCR Msport Steptronic,https://www.automobile.it/pavia-bmw-serie-1-5-porte-118-d-scr-msport-steptronic/176684837,118d,33900.0,43,automatico,2020,Diesel,150.0,,27100.0,pavia
BMW Serie 1 5 Porte 118 d SCR Msport Steptronic,https://www.automobile.it/pavia-bmw-serie-1-5-porte-118-d-scr-msport-steptronic/176684835,118d,33900.0,43,automatico,2020,Diesel,150.0,,27100.0,pavia
Bmw 118d Msport automatica,https://www.automobile.it/capannori-bmw-118d-msport-automatica/173551092,118d,33900.0,16,automatico,2021,Diesel,150.0,,55012.0,capannori
BMW Serie 1 118d 5p. M Sport,https://www.automobile.it/bologna-bmw-serie-1-118d-5p-m-sport/178526034,118d,33900.0,6,automatico,2024,Diesel,150.0,,40121.0,bologna
Bmw 118d 5p. M-Sport Shadow,https://www.automobile.it/avezzano-bmw-118d-5p-m-sport-shadow/179714992,118d,33900.0,51,automatico,2022,Diesel,150.0,,67051.0,avezzano
BMW Serie 1 5 Porte 120 d SCR Msport xDrive Steptronic,https://www.automobile.it/frosinone-bmw-serie-1-5-porte-120-d-scr-msport-xdrive-steptronic/179779121,120d,33900.0,92,automatico,2022,Diesel,190.0,,3100.0,frosinone
BMW Serie 1 5 Porte 120 d SCR Msport xDrive Steptronic,https://www.automobile.it/cisterna-latina-bmw-serie-1-5-porte-120-d-scr-msport-xdrive-steptronic/179777196,120d,33900.0,92,automatico,2022,Diesel,190.0,,4012.0,cisterna latina
BMW 118 d 5p. Msport m sport SEDILI RISCALDATI,https://www.automobile.it/san-biagio-callalta-bmw-118-d-5p-msport-m-sport-sedili-riscaldati/180217004,118d,33900.0,15,automatico,2024,Diesel,150.0,,31048.0,san biagio callalta
BMW Serie 1 120d xDrive Aut MSport Shadow M-S...,https://www.automobile.it/trento-bmw-serie-1-120d-xdrive-aut-msport-shadow-m-s/180193126,120d xDrive,33900.0,53,automatico,2021,Diesel,190.0,,38121.0,trento
"BMW 118 d 5p. MSport Pack tua da e359,00 M garanzia5anni",https://www.automobile.it/somma-vesuviana-bmw-118-d-5p-msport-pack-e359-00-m-garanzia5anni/180514168,118d,33900.0,14,automatico,2024,Diesel,150.0,,80049.0,somma vesuviana
BMW Serie 1 5 Porte 120 d SCR Msport xDrive Steptronic,https://www.automobile.it/lodi-bmw-serie-1-5-porte-120-d-scr-msport-xdrive-steptronic/178928586,120d,33900.0,60,automatico,2023,Diesel,190.0,,26900.0,lodi
BMW Serie 1 128ti 5p. Msport,https://www.automobile.it/milano-bmw-serie-1-128ti-5p-msport/180742984,128ti,33900.0,20,automatico,2023,Benzina,265.0,,20121.0,milano
