Annuncio,Link,Prezzo,Anni,Immatricolazione,Chilometraggio,Cambio,Carburante,CV,Allestimento,Allestimento_unificato,Modello,Venditore,Distanza,Comune,CAP,Regione,Area
Audi A3 Sportback 35 2.0 tdi Business S-tronic € 312,https://www.autoscout24.it/annunci/audi-a3-sportback-35-2-0-tdi-business-s-tronic--312-diesel-nero-92c3cecb-3866-4739-83b1-0f99dbb9c590,23500,4,2021,79000,automatico,Diesel,110,Business,Base,,Rivenditore,126,scorze,30037,Veneto,Nord-est
Audi A3 A3 SPB 30 TFSI Business,https://www.autoscout24.it/annunci/audi-a3-a3-spb-30-tfsi-business-benzina-blu-azzurro-1f6b139c-059c-4ca6-86bb-41f50e65cc26,19200,5,2020,59920,manuale,Benzina,110,Business,Base,30 TFSI,Rivenditore,101,cremona,26100,Lombardia,Nord-ovest
Audi A3 SPB 35 TFSI,https://www.autoscout24.it/annunci/audi-a3-spb-35-tfsi-benzina-nero-000e2bf2-34e1-4408-aa2b-e6844a44d497,23900,3,2022,42230,manuale,Benzina,110,S,Performance,35 TFSI,Rivenditore,177,milano,20157,Lombardia,Nord-ovest
Audi A3 A3 Sportback 35 2.0 tdi Business Advanced s-tronic,https://www.autoscout24.it/annunci/audi-a3-a3-sportback-35-2-0-tdi-business-advanced-s-tronic-diesel-grigio-00a64d00-b185-482e-8b5d-a2fef6908121,21000,4,2021,138000,automatico,Diesel,110,Business Advanced,Middle,,Rivenditore,484,giugliano campania,80014,Campania,Sud
Audi A3 A3 SPB 35 TFSI 150Cv Business - autoone.it - 2k*,https://www.autoscout24.it/annunci/audi-a3-a3-spb-35-tfsi-150cv-business-autoone-it-2k-elettrica-benzina-grigio-665367ca-f229-4b20-b86c-a61c164b5313,20990,3,2022,58990,automatico,Ibrido,110,Business,Base,35 TFSI,Rivenditore,99,firenze,50145,Toscana,Centro
Audi A3 SPB 35 TFSI S tronic Business,https://www.autoscout24.it/annunci/audi-a3-spb-35-tfsi-s-tronic-business-elettrica-benzina-nero-46569ca4-b4b7-40bb-be4e-2229069a26dd,22000,5,2020,89000,automatico,Ibrido,110,Business,Base,35 TFSI,Rivenditore,232,albano vercellese,13030,Piemonte,Nord-ovest
Audi A3 SPB 35 TDI S tronic S Line + F24,https://www.autoscout24.it/annunci/audi-a3-spb-35-tdi-s-tronic-s-line-f24-diesel-nero-8eceadb8-1213-44cd-aab8-2b773228a4c4,19999,4,2021,80000,automatico,Diesel,110,S line,Sport,35 TDI,Rivenditore,326,roma,178,Lazio,Centro
Audi A3 SPB 30 g-tron S tronic Business,https://www.autoscout24.it/annunci/audi-a3-spb-30-g-tron-s-tronic-business-metano-nero-dc9bb71d-e45f-4b30-9325-9a30c82a9af7,20900,4,2021,89000,automatico,Benzina,110,Business,Base,,Rivenditore,177,sesto san giovanni,20099,Lombardia,Nord-ovest
Audi A3 A3 SPB 35 TFSI S tronic Business,https://www.autoscout24.it/annunci/audi-a3-a3-spb-35-tfsi-s-tronic-business-metano-nero-f49b3b17-627c-439c-8972-43da45adde6a,19400,4,2021,123000,automatico,Benzina,110,Business,Base,35 TFSI,Rivenditore,95,forlimpopoli,47034,Emilia-Romagna,Nord-est
Audi A3 Sportback 35 2.0 tdi 150cv s-tronic S-line esterno,https://www.autoscout24.it/annunci/audi-a3-sportback-35-2-0-tdi-150cv-s-tronic-s-line-esterno-diesel-argento-e7e6a4cc-50bc-48c7-8cd6-d7738efba4f9,22900,5,2020,44031,automatico,Diesel,110,S line,Sport,,Rivenditore,514,manfredonia,71043,Puglia,Sud
Audi A3 IV 2020 Sportback - Sportback 30 2.0 tdi Business,https://www.autoscout24.it/annunci/audi-a3-iv-2020-sportback-sportback-30-2-0-tdi-business-diesel-blu-azzurro-17c92708-94ff-4971-872e-2dbfbc4f66b8,21900,5,2020,86686,manuale,Diesel,110,Business,Base,,Rivenditore,348,pescara,65129,Abruzzo,Sud
Audi A3 SPB 30 TDI Business,https://www.autoscout24.it/annunci/audi-a3-spb-30-tdi-business-diesel-bianco-53c5fecc-9939-4306-bc92-944e597ae1cf,23450,2,2023,50529,manuale,Diesel,110,Business,Base,30 TDI,Rivenditore,25,bologna,40138,Emilia-Romagna,Nord-est
Audi A3 SPORTBACK SPB 35 2.0 TDI S LINE EST VIRTUAL LED,https://www.autoscout24.it/annunci/audi-a3-sportback-spb-35-2-0-tdi-s-line-est-virtual-led-diesel-bianco-2f18812b-e55a-4533-907d-0d5a8c858871,21999,5,2020,51095,automatico,Diesel,110,S line,Sport,,Rivenditore,475,macerata campania,81047,Campania,Sud
Audi A3 A3 Sportback 35 2.0 tdi Business Advanced s-tronic,https://www.autoscout24.it/annunci/audi-a3-a3-sportback-35-2-0-tdi-business-advanced-s-tronic-diesel-nero-a4ccb7c3-2ff5-4a72-af4f-ff2a825a02f2,23900,5,2020,60900,automatico,Diesel,110,Business Advanced,Middle,,Rivenditore,183,triuggio,20844,Lombardia,Nord-ovest
Audi A3 SPB 30 2.0 TDI S line  virtual navi km certificati,https://www.autoscout24.it/annunci/audi-a3-spb-30-2-0-tdi-s-line-virtual-navi-km-certificati-diesel-bianco-b2b175e2-8c52-4d90-839b-8a1f291d09ea,23800,5,2020,27000,manuale,Diesel,110,S line,Sport,,Rivenditore,588,molfetta,70056,Puglia,Sud
Audi A3 SPB 2.0 tfsi Sport quattro 190cv s-tronic S-Line,https://www.autoscout24.it/annunci/audi-a3-spb-2-0-tfsi-sport-quattro-190cv-s-tronic-s-line-benzina-grigio-ccae2d34-e802-4a3b-8ea1-c843ff5ce77e,21690,5,2020,108000,automatico,Benzina,110,S line,Sport,,Rivenditore,178,monza,20900,Lombardia,Nord-ovest
Audi A3 SPB 30 g-tron S tronic TETTO PANORAMICO,https://www.autoscout24.it/annunci/audi-a3-spb-30-g-tron-s-tronic-tetto-panoramico-metano-nero-1fe42328-bec1-4313-8396-a5b3690492c4,20900,3,2022,144000,automatico,Benzina,110,S,Performance,,Rivenditore,177,milano,20127,Lombardia,Nord-ovest
Audi A3 SPB 45 TFSI e S tronic S Line Plug In 245 cv,https://www.autoscout24.it/annunci/audi-a3-spb-45-tfsi-e-s-tronic-s-line-plug-in-245-cv-elettrica-benzina-bianco-32a59d40-b476-4ca1-9092-0d049bed422a,19244,4,2021,80000,automatico,Ibrido,110,S line,Sport,45 TFSI,Rivenditore,326,roma,178,Lazio,Centro
Audi A3 SPB 35 TFSI Business Advanced,https://www.autoscout24.it/annunci/audi-a3-spb-35-tfsi-business-advanced-benzina-blu-azzurro-65a5968d-1cd3-4788-a58f-936d6bd67354,21900,4,2021,46600,manuale,Benzina,110,Business Advanced,Middle,35 TFSI,Rivenditore,163,refrontolo,31020,Veneto,Nord-est
Audi A3 A3 SPB 35 TFSI 150Cv Business - autoone.it - 2k*,https://www.autoscout24.it/annunci/audi-a3-a3-spb-35-tfsi-150cv-business-autoone-it-2k-elettrica-benzina-grigio-413597f8-d555-4d77-9b48-529a454da4b0,20990,3,2022,58990,automatico,Ibrido,110,Business,Base,35 TFSI,Rivenditore,184,paderno dugnano,20037,Lombardia,Nord-ovest
Audi A3 A3 Sportback 30 2.0 tdi Business s-tronic,https://www.autoscout24.it/annunci/audi-a3-a3-sportback-30-2-0-tdi-business-s-tronic-diesel-blu-azzurro-37aa38f2-b17b-49fb-95ec-c75c101d7b41,20500,4,2021,105000,automatico,Diesel,110,Business,Base,,Rivenditore,180,corsico,20094,Lombardia,Nord-ovest
Audi A3 40 1.4 E-TFSI 150Cv C.Auto Advanced - autoone.it,https://www.autoscout24.it/annunci/audi-a3-40-1-4-e-tfsi-150cv-c-auto-advanced-autoone-it-elettrica-benzina-bianco-3283db7c-4ff6-4b75-a6ae-7b50b3e3e09c,22490,4,2021,50990,automatico,Ibrido,110,Advanced,Middle,,Rivenditore,184,paderno dugnano,20037,Lombardia,Nord-ovest
Audi A3 SPB 30 TDI S Line Matrix/Navi/Garanzia,https://www.autoscout24.it/annunci/audi-a3-spb-30-tdi-s-line-matrix-navi-garanzia-diesel-nero-9c4919c5-996d-47bb-9816-8ab81cf1a4fe,21000,3,2022,108000,manuale,Diesel,110,S line,Sport,30 TDI,Rivenditore,326,roma,178,Lazio,Centro
Audi A3 SPB 40 TFSI e S tronic S LINE 204 CV,https://www.autoscout24.it/annunci/audi-a3-spb-40-tfsi-e-s-tronic-s-line-204-cv-elettrica-benzina-nero-0bbc6d0c-17ae-44c2-8b39-e2bb6d90221a,20800,3,2022,64000,automatico,Ibrido,110,S line,Sport,40 TFSI,Rivenditore,326,roma,178,Lazio,Centro
Audi A3 A3 Sportback 35 2.0 tdi Business s-tronic,https://www.autoscout24.it/annunci/audi-a3-a3-sportback-35-2-0-tdi-business-s-tronic-diesel-b8fbe212-3ef9-423c-bd00-1cece405635c,23900,4,2021,58705,automatico,Diesel,110,Business,Base,,Rivenditore,194,caronno pertusella,21042,Lombardia,Nord-ovest
Audi A3 Sportback 30 1.0 tfsi mhev S line edition s-tronic,https://www.autoscout24.it/annunci/audi-a3-sportback-30-1-0-tfsi-mhev-s-line-edition-s-tronic-elettrica-benzina-grigio-2f8f7642-4bea-4885-804c-15ad16e2e8ae,23000,4,2021,89500,automatico,Ibrido,110,S line,Sport,,Rivenditore,284,grugliasco,10095,Piemonte,Nord-ovest
Audi A3 sportback 30 1.0 tfsi business,https://www.autoscout24.it/annunci/audi-a3-sportback-30-1-0-tfsi-business-benzina-blu-azzurro-b607b1ff-8c7f-4502-b8ae-d4df0b6b1341,21500,3,2022,43234,manuale,Benzina,110,Business,Base,,Rivenditore,201,alessandria,15121,Piemonte,Nord-ovest
Audi A3 Sportback e-tron SPB 40 S tronic Sport,https://www.autoscout24.it/annunci/audi-a3-sportback-e-tron-spb-40-s-tronic-sport-benzina-nero-083067cc-8a7a-46de-9931-e3371af32d11,18900,5,2020,72400,automatico,Benzina,110,Sport,Middle,,Rivenditore,177,genova,16161,Liguria,Nord-ovest
Audi A3 SPB 35 TDI S tronic S line edition,https://www.autoscout24.it/annunci/audi-a3-spb-35-tdi-s-tronic-s-line-edition-diesel-nero-35d984e9-6d73-4406-a73f-cd4f94dc5d89,23600,4,2021,99900,automatico,Diesel,110,S line,Sport,35 TDI,Rivenditore,65,parma,43126,Emilia-Romagna,Nord-est
Audi A3 SPB 30 g-tron S tronic Business,https://www.autoscout24.it/annunci/audi-a3-spb-30-g-tron-s-tronic-business-metano-blu-azzurro-8772e7b7-040e-426b-ba8e-169b32b9c6d6,20000,4,2021,47100,automatico,Benzina,110,Business,Base,,Rivenditore,105,massa,54100,Toscana,Centro
Audi A3 SPB 35 TDI S tronic Advanced NAVI LED KAMERA *PROM,https://www.autoscout24.it/annunci/audi-a3-spb-35-tdi-s-tronic-advanced-navi-led-kamera-prom-diesel-grigio-14a5e405-7848-4c7c-a94a-adc3f5deb1cb,24900,3,2022,29900,automatico,Diesel,110,Advanced,Middle,35 TDI,Rivenditore,326,roma,131,Lazio,Centro
Audi A3 Sport Back  30 TFSI S tronic Business,https://www.autoscout24.it/annunci/audi-a3-sport-back-30-tfsi-s-tronic-business-elettrica-benzina-nero-f4530d41-a1b4-4304-8b5b-4440871b048b,22900,3,2022,57600,automatico,Ibrido,110,Business,Base,30 TFSI,Rivenditore,25,bologna,40121,Emilia-Romagna,Nord-est
Audi A3 Sportback 30 1.0 tfsi Business Advanced - PROMO,https://www.autoscout24.it/annunci/audi-a3-sportback-30-1-0-tfsi-business-advanced-promo-benzina-blu-azzurro-8e11467e-88cb-4c32-bab7-105933dcc51e,21990,3,2022,49690,manuale,Benzina,110,Business Advanced,Middle,,Rivenditore,232,albano vercellese,13030,Piemonte,Nord-ovest
Audi A3 SPB 30 TDI S tronic Business,https://www.autoscout24.it/annunci/audi-a3-spb-30-tdi-s-tronic-business-diesel-argento-ffd956ba-1189-4172-bdd8-8deb1eb4fbc2,24719,3,2022,43084,automatico,Diesel,110,Business,Base,30 TDI,Rivenditore,16,modena,41122,Emilia-Romagna,Nord-est
Audi A3 sportback 30 2.0 tdi business,https://www.autoscout24.it/annunci/audi-a3-sportback-30-2-0-tdi-business-diesel-blu-azzurro-bca61253-7500-44b0-974d-8103831c76eb,21800,4,2021,66900,manuale,Diesel,110,Business,Base,,Rivenditore,201,alessandria,15121,Piemonte,Nord-ovest
Audi A3 Sport Attitude 1.4 40 TFSI e PHEV,https://www.autoscout24.it/annunci/audi-a3-sport-attitude-1-4-40-tfsi-e-phev-elettrica-benzina-nero-ef35bd29-e385-4aae-932b-2d2d2d9016d2,23900,4,2021,66000,automatico,Ibrido,110,Sport,Middle,40 TFSI,Rivenditore,275,moncalieri,10024,Piemonte,Nord-ovest
Audi A3 sportback 30 2.0 tdi,https://www.autoscout24.it/annunci/audi-a3-sportback-30-2-0-tdi-diesel-nero-30a55b42-8361-4d73-852d-defd6a3db366,23900,3,2022,32595,manuale,Diesel,110,Sport,Middle,,Rivenditore,177,assago,20057,Lombardia,Nord-ovest
Audi A3 Sportback 30 1.6 tdi s-line Sport 116cv,https://www.autoscout24.it/annunci/audi-a3-sportback-30-1-6-tdi-s-line-sport-116cv-diesel-nero-b8bb3034-0b9c-4b58-b851-62959dcf5a1e,23500,5,2020,45000,manuale,Diesel,110,S line,Sport,,Rivenditore,123,carre,36010,Veneto,Nord-est
Audi A3 A3 SPB 30 TDI Business,https://www.autoscout24.it/annunci/audi-a3-a3-spb-30-tdi-business-diesel-nero-2be7efe6-7eec-4848-aac6-49d870de66da,19550,3,2022,104389,manuale,Diesel,110,Business,Base,30 TDI,Rivenditore,25,bologna,40138,Emilia-Romagna,Nord-est
Audi A3 SPB 30 TFSI S tronic Business,https://www.autoscout24.it/annunci/audi-a3-spb-30-tfsi-s-tronic-business-elettrica-benzina-bianco-856a5566-5766-4a29-9e6b-bfd192c714aa,24500,3,2022,18000,automatico,Ibrido,110,Business,Base,30 TFSI,Rivenditore,141,treviso,31100,Veneto,Nord-est
Audi A3 IV 2020  Sedan 35 1.5 tfsi mhev Business s-tronic,https://www.autoscout24.it/annunci/audi-a3-iv-2020-sedan-35-1-5-tfsi-mhev-business-s-tronic-elettrica-benzina-nero-0374ca9a-8b01-462d-997f-3c214de1b7d0,21600,4,2021,110313,automatico,Ibrido,110,Business,Base,,Rivenditore,180,buccinasco,20090,Lombardia,Nord-ovest
Audi A3 SPB 35 TDI S tronic Business Advanced,https://www.autoscout24.it/annunci/audi-a3-spb-35-tdi-s-tronic-business-advanced-diesel-nero-6c6c9eb9-3f98-49de-8787-d82a6d175cc3,21900,4,2021,129000,automatico,Diesel,110,Business Advanced,Middle,35 TDI,Rivenditore,210,bastia umbra,6083,Umbria,Centro
Audi A3 SPB 40 TFSI e S tronic Plug in 204 cv Garanzia,https://www.autoscout24.it/annunci/audi-a3-spb-40-tfsi-e-s-tronic-plug-in-204-cv-garanzia-elettrica-benzina-nero-f99550dc-f58d-4b59-bc07-5d504ee3504b,19999,3,2022,60000,automatico,Ibrido,110,S,Performance,40 TFSI,Rivenditore,326,roma,178,Lazio,Centro
Audi A3 A3 Sportback 35 2.0 tdi Business s-tronic,https://www.autoscout24.it/annunci/audi-a3-a3-sportback-35-2-0-tdi-business-s-tronic-diesel-argento-51f1df09-6597-46d7-a9ad-b81a786c2492,23200,5,2020,62000,automatico,Diesel,110,Business,Base,,Rivenditore,412,campodimele,4020,Lazio,Centro
Audi A3 A3 Sedan 30 Business s-tronic NEOPATENTATI,https://www.autoscout24.it/annunci/audi-a3-a3-sedan-30-business-s-tronic-neopatentati-elettrica-benzina-nero-673e8223-5007-41ad-b7b3-2f9bcbb82551,24300,3,2022,75000,automatico,Ibrido,110,Business,Base,,Rivenditore,147,martinengo,24057,Lombardia,Nord-ovest
Audi A3 Sportback 35 2.0 tdi s-tronic - CERTIFICATO AUDI,https://www.autoscout24.it/annunci/audi-a3-sportback-35-2-0-tdi-s-tronic-certificato-audi-diesel-grigio-f5017796-3f58-4d68-9902-9c1e75ec7114,20890,4,2021,109000,automatico,Diesel,110,Sport,Middle,,Rivenditore,326,roma,175,Lazio,Centro
Audi A3 SPB 30 g-tron S tronic Business Advanced,https://www.autoscout24.it/annunci/audi-a3-spb-30-g-tron-s-tronic-business-advanced-metano-bianco-32278f40-fd43-4088-955b-39e377431a7f,24000,3,2022,56000,automatico,Benzina,110,Business Advanced,Middle,,Rivenditore,86,verona,37136,Veneto,Nord-est
Audi A3 SPB 35 TDI S tronic Business,https://www.autoscout24.it/annunci/audi-a3-spb-35-tdi-s-tronic-business-diesel-blu-azzurro-35b68ae8-ad30-46cb-821a-43caa548e3e2,20900,5,2020,99000,automatico,Diesel,110,Business,Base,35 TDI,Rivenditore,232,albano vercellese,13030,Piemonte,Nord-ovest
Audi A3 A3 SPB 35 TFSI 150Cv Business - autoone.it - 2k*,https://www.autoscout24.it/annunci/audi-a3-a3-spb-35-tfsi-150cv-business-autoone-it-2k-elettrica-benzina-grigio-af973c8a-c8d9-48f6-86e0-5ed5cdd5b5d4,20990,3,2022,58990,automatico,Ibrido,110,Business,Base,35 TFSI,Rivenditore,495,napoli,80144,Campania,Sud
"Audi A3 35 TFSI Sportback S-Tronic Business Advanced - 18""",https://www.autoscout24.it/annunci/audi-a3-35-tfsi-sportback-s-tronic-business-advanced-18-benzina-grigio-7e5585c6-ff12-48fb-b24f-a6269fa50f0b,24750,5,2020,36000,automatico,Benzina,110,Business Advanced,Middle,35 TFSI,Rivenditore,20,castel maggiore,40013,Emilia-Romagna,Nord-est
Audi A3 SPB 30 TDI Business Advanced,https://www.autoscout24.it/annunci/audi-a3-spb-30-tdi-business-advanced-diesel-nero-b9651347-8ca9-46db-b074-9d4ba7c80da5,21900,4,2021,108000,manuale,Diesel,110,Business Advanced,Middle,30 TDI,Rivenditore,197,cantu,22063,Lombardia,Nord-ovest
Audi A3 sportback 30 2.0 tdi business advanced,https://www.autoscout24.it/annunci/audi-a3-sportback-30-2-0-tdi-business-advanced-diesel-argento-dbac7d39-48bc-4515-8ace-e8621466e585,23900,4,2021,64516,manuale,Diesel,110,Business Advanced,Middle,,Rivenditore,226,udine,33100,Friuli-Venezia Giulia,Nord-est
Audi A3 SPB 30 TDI S tronic Business Advanced,https://www.autoscout24.it/annunci/audi-a3-spb-30-tdi-s-tronic-business-advanced-diesel-argento-ca908503-5e6f-4d56-bb1f-9ac3e0f5887a,20900,4,2021,110000,automatico,Diesel,110,Business Advanced,Middle,30 TDI,Rivenditore,200,perugia,6134,Umbria,Centro
Audi A3 Sportback 30 2.0 tdi Business s-tronic,https://www.autoscout24.it/annunci/audi-a3-sportback-30-2-0-tdi-business-s-tronic-diesel-nero-74ca4f69-d3f9-4b94-ae06-5c6580b5e152,21900,4,2021,107000,automatico,Diesel,110,Business,Base,,Rivenditore,87,fidenza,43036,Emilia-Romagna,Nord-est
Audi A3 Sportback 35TFSI BUSINESS,https://www.autoscout24.it/annunci/audi-a3-sportback-35tfsi-business-benzina-nero-a6d9916c-eca8-431e-a95e-805ec9edf78b,23500,4,2021,43000,manuale,Benzina,110,Business,Base,35 TFSI,Rivenditore,181,concordia sagittaria,30023,Veneto,Nord-est
Audi A3 A3 SPB 35 TFSI 150Cv Business - autoone.it - 2k*,https://www.autoscout24.it/annunci/audi-a3-a3-spb-35-tfsi-150cv-business-autoone-it-2k-elettrica-benzina-grigio-c33aaec1-5b2a-44e0-9736-85388e08b5c0,20990,3,2022,58990,automatico,Ibrido,110,Business,Base,35 TFSI,Rivenditore,339,ciampino,43,Lazio,Centro
Audi A3 SPORTBACK 35 TDI S tronic Chilometri certificati,https://www.autoscout24.it/annunci/audi-a3-sportback-35-tdi-s-tronic-chilometri-certificati-diesel-nero-c74c9ad3-fd44-44b5-b223-04565e7228d2,23250,5,2020,74353,automatico,Diesel,110,Sport,Middle,35 TDI,Rivenditore,20,castel maggiore,40013,Emilia-Romagna,Nord-est
Audi A3 Sportback 35 2.0 tdi Business Advanced s-tronic,https://www.autoscout24.it/annunci/audi-a3-sportback-35-2-0-tdi-business-advanced-s-tronic-diesel-grigio-0b526712-4fb5-4b11-bfb5-7ad3b8d41645,24900,3,2022,69900,automatico,Diesel,110,Business Advanced,Middle,,Rivenditore,492,apollosa,82030,Campania,Sud
Audi A3 SPORTBACK 30 TDI S tronic Chilometri certificati,https://www.autoscout24.it/annunci/audi-a3-sportback-30-tdi-s-tronic-chilometri-certificati-diesel-nero-41f4245c-25e7-410c-8e4a-e6b672b56e3f,24500,4,2021,47154,automatico,Diesel,110,Sport,Middle,30 TDI,Rivenditore,20,castel maggiore,40013,Emilia-Romagna,Nord-est
Audi A3 A3 Sportback 30 1.5 g-tron Admired 131cv s-tronic,https://www.autoscout24.it/annunci/audi-a3-a3-sportback-30-1-5-g-tron-admired-131cv-s-tronic-metano-nero-51146d6e-6c0b-43a9-8472-b5f98d601f59,17999,5,2020,64999,automatico,Benzina,110,Sport,Middle,,Rivenditore,326,roma,134,Lazio,Centro
Audi A3 SPB 35 TFSI S Line 150 cv Garanzia,https://www.autoscout24.it/annunci/audi-a3-spb-35-tfsi-s-line-150-cv-garanzia-benzina-bianco-691b5e41-b545-480f-9e68-091e65dc674d,21500,4,2021,108000,manuale,Benzina,110,S line,Sport,35 TFSI,Rivenditore,326,roma,178,Lazio,Centro
Audi A3 A3 IV 2020 Sportback 30 2.0 tdi Business Advanced,https://www.autoscout24.it/annunci/audi-a3-a3-iv-2020-sportback-30-2-0-tdi-business-advanced-diesel-bianco-bb3e57d6-377a-42ff-8cc7-19caeb579d35,21800,4,2021,98500,manuale,Diesel,110,Business Advanced,Middle,,Rivenditore,229,sesto calende,21018,Lombardia,Nord-ovest
Audi A3 40 1.4 E-TFSI 150Cv C.Auto Advanced - autoone.it,https://www.autoscout24.it/annunci/audi-a3-40-1-4-e-tfsi-150cv-c-auto-advanced-autoone-it-elettrica-benzina-bianco-7ea98175-45aa-48de-8f7c-61908b5dd3f9,22490,4,2021,50990,automatico,Ibrido,110,Advanced,Middle,,Rivenditore,99,firenze,50145,Toscana,Centro
Audi A3 A3 Sportback 30 2.0 tdi Business Advanced s-tronic,https://www.autoscout24.it/annunci/audi-a3-a3-sportback-30-2-0-tdi-business-advanced-s-tronic-diesel-grigio-5430f6b2-16e4-4f02-ae06-fcaa2e02a2bf,23500,4,2021,51500,automatico,Diesel,110,Business Advanced,Middle,,Rivenditore,126,travagliato,25039,Lombardia,Nord-ovest
Audi A3 SPB 30 TFSI Business SOLO KM.38000 RETROCAMERA UFF,https://www.autoscout24.it/annunci/audi-a3-spb-30-tfsi-business-solo-km-38000-retrocamera-uff-benzina-bianco-2924dacf-dd5f-47ce-84d7-a49feeb6567b,22900,3,2022,38200,manuale,Benzina,110,Business,Base,30 TFSI,Rivenditore,259,cherasco,12062,Piemonte,Nord-ovest
Audi A3 SPB 30 TDI Business Advanced,https://www.autoscout24.it/annunci/audi-a3-spb-30-tdi-business-advanced-diesel-blu-azzurro-f189199e-86d6-4d54-b022-8947cd43883a,23000,5,2020,54200,manuale,Diesel,110,Business Advanced,Middle,30 TDI,Rivenditore,105,massa,54100,Toscana,Centro
Audi A3 Sportback 40 1.4 tfsi e-tron Admired s-tronic,https://www.autoscout24.it/annunci/audi-a3-sportback-40-1-4-tfsi-e-tron-admired-s-tronic-elettrica-benzina-nero-585ebb04-d03a-4453-958e-61005540d77a,20900,5,2020,47497,automatico,Ibrido,110,Sport,Middle,,Rivenditore,99,firenze,50127,Toscana,Centro
Audi A3 SPB 30 TFSI Business PER NEOPATENTATI,https://www.autoscout24.it/annunci/audi-a3-spb-30-tfsi-business-per-neopatentati-benzina-blu-azzurro-fe1dd5e7-eb2f-495e-8456-40925edc01f5,24900,1,2024,22925,manuale,Benzina,110,Business,Base,30 TFSI,Rivenditore,154,cenate sotto,24069,Lombardia,Nord-ovest
Audi A3 4ª serie SPB 35 TDI S tronic Business,https://www.autoscout24.it/annunci/audi-a3-4-serie-spb-35-tdi-s-tronic-business-diesel-nero-323b82af-0af2-4486-a07e-146da55f232b,24500,3,2022,74350,automatico,Diesel,110,Business,Base,35 TDI,Rivenditore,177,genova,16161,Liguria,Nord-ovest
Audi A3 A3 Sportback 30 2.0 tdi Business Advanced s-tronic,https://www.autoscout24.it/annunci/audi-a3-a3-sportback-30-2-0-tdi-business-advanced-s-tronic-diesel-nero-3e96612d-78ae-414c-91a2-d44238af53c7,23500,4,2021,83000,automatico,Diesel,110,Business Advanced,Middle,,Rivenditore,160,albino,24021,Lombardia,Nord-ovest
Audi A3 SPB 40 TFSI e S tronic Business Advanced,https://www.autoscout24.it/annunci/audi-a3-spb-40-tfsi-e-s-tronic-business-advanced-elettrica-benzina-grigio-d4c85a7c-fbd8-4752-9c1c-2a0e138b4170,24990,3,2022,39900,automatico,Ibrido,110,Business Advanced,Middle,40 TFSI,Rivenditore,216,cavaria con premezzo,21044,Lombardia,Nord-ovest
Audi A3 sportback 30 2.0 tdi business,https://www.autoscout24.it/annunci/audi-a3-sportback-30-2-0-tdi-business-diesel-67219406-4212-4324-a75f-d7efab43f003,23900,3,2022,44927,manuale,Diesel,110,Business,Base,,Rivenditore,276,torino,10148,Piemonte,Nord-ovest
Audi A3 SPB 35 TFSI,https://www.autoscout24.it/annunci/audi-a3-spb-35-tfsi-benzina-nero-a08eff4b-f113-4788-b39d-b653afcc4235,24600,3,2022,27115,manuale,Benzina,110,S,Performance,35 TFSI,Rivenditore,177,milano,20157,Lombardia,Nord-ovest
Audi A3 Sportback 35 1.5 tfsi,https://www.autoscout24.it/annunci/audi-a3-sportback-35-1-5-tfsi-benzina-bianco-e0174b24-dbaa-44ff-b5f0-4ec504c4f3f7,23900,2,2023,82000,manuale,Benzina,110,Sport,Middle,,Rivenditore,89,ravenna,48124,Emilia-Romagna,Nord-est
