Annuncio,Link,Modello,Prezzo,Chilometraggio,Cambio,Immatricolazione,Carburante,CV,Venditore,CAP,Comune
Opel Corsa 1.2,https://www.autoscout24.it/annunci/opel-corsa-1-2-benzina-nero-148a955b-5dcc-4721-b5be-7f5dd40144c5,1.2 75cv,9300.0,92671,manuale,2021,Benzina,102.0,Rivenditore,10147,torino
Opel Corsa Corsa F ELEGANCE,https://www.autoscout24.it/annunci/opel-corsa-corsa-f-elegance-diesel-grigio-9305a6f7-3c46-4ffb-9351-a642d9a0d004,,10000.0,164000,manuale,2020,Diesel,102.0,Privato,70020,binetto
Opel Corsa elegance,https://www.autoscout24.it/annunci/opel-corsa-elegance-benzina-9b1bb33f-28cb-45d4-b08b-909e9384df59,,10000.0,37000,automatico,2021,Benzina,102.0,Privato,80013,casalnuovo napoli
Opel Corsa 1.2 75cv Orange Edition B-Color,https://www.autoscout24.it/annunci/opel-corsa-1-2-75cv-orange-edition-b-color-benzina-arancione-20646203-31cb-42fd-b5d8-2746f8b06d64,1.2 75cv,9900.0,78394,manuale,2022,Benzina,102.0,Rivenditore,86100,campobasso
Opel Corsa 5p 1.2 Comfort,https://www.autoscout24.it/annunci/opel-corsa-5p-1-2-comfort-benzina-8be1c1c4-a4d0-4bfd-8e75-9edb28aa4e6b,1.2 75cv,9900.0,47628,manuale,2020,Benzina,102.0,Privato,57127,livorno
Opel Corsa Corsa VI 2020 1.2 Elegance s,https://www.autoscout24.it/annunci/opel-corsa-corsa-vi-2020-1-2-elegance-s-benzina-grigio-206ccbf6-ad43-4e6f-8903-847aabb6126e,1.2 75cv,10000.0,65000,manuale,2020,Benzina,102.0,Privato,84084,fisciano
Opel Corsa 1.2 Elegance,https://www.autoscout24.it/annunci/opel-corsa-1-2-elegance-benzina-grigio-26989a1f-6db6-4b03-8d4f-80ea42929216,1.2 75cv,9500.0,86000,manuale,2021,Benzina,102.0,Rivenditore,40055,castenaso
Opel Corsa 1.2 GS Line s&s 100cv,https://www.autoscout24.it/annunci/opel-corsa-1-2-gs-line-s-s-100cv-benzina-rosso-9bc9afa6-0407-4b6e-bafc-85adc025da56,1.2 75cv,9700.0,102000,manuale,2020,Benzina,102.0,Privato,20020,arconate
Opel Corsa 1.2 100 CV GS Line +,https://www.autoscout24.it/annunci/opel-corsa-1-2-100-cv-gs-line-benzina-bianco-71e9f311-36f6-4512-af26-6c1bfcb3ee59,1.2 100cv,9990.0,76961,manuale,2021,Benzina,102.0,Rivenditore,40055,castenaso
Opel Corsa 1.2 Elegance s&s 100cv,https://www.autoscout24.it/annunci/opel-corsa-1-2-elegance-s-s-100cv-benzina-grigio-f147f74c-a7e4-46a7-abba-548cbaa9c93b,1.2 75cv,10000.0,101460,manuale,2021,Benzina,102.0,Rivenditore,10141,torino
Opel Corsa 1.5 CDTI Edition,https://www.autoscout24.it/annunci/opel-corsa-1-5-cdti-edition-diesel-bianco-79a4f291-43d9-4a48-90a1-ef82deacefa8,1.5 Diesel,9999.0,133401,manuale,2021,Diesel,102.0,Rivenditore,63074,san benedetto tronto
Opel Corsa 1.2 Elegance,https://www.autoscout24.it/annunci/opel-corsa-1-2-elegance-benzina-blu-azzurro-fe0132b3-f46f-4fce-9630-4561b83db5d6,1.2 75cv,9500.0,80000,manuale,2021,Benzina,102.0,Rivenditore,70014,conversano
Opel Corsa 1.2 Elegance s&s 75cv,https://www.autoscout24.it/annunci/opel-corsa-1-2-elegance-s-s-75cv-benzina-896e962c-293b-4b09-9f1d-28b4c7c7f84b,1.2 75cv,10000.0,79000,manuale,2020,Benzina,102.0,Privato,37019,peschiera garda
Opel Corsa 1.2 D&T s&s 75cv,https://www.autoscout24.it/annunci/opel-corsa-1-2-d-t-s-s-75cv-benzina-8a069817-6e83-4a6e-8e74-79577b8a0207,1.2 75cv,10000.0,70000,manuale,2021,Benzina,102.0,Privato,98070,acquedolci
Opel Corsa 1.2 Elegance,https://www.autoscout24.it/annunci/opel-corsa-1-2-elegance-benzina-argento-535be9e3-1350-4493-a2cb-c5fea4aadf72,1.2 75cv,9500.0,97000,manuale,2021,Benzina,102.0,Rivenditore,70014,conversano
Opel Corsa 1.2 Elegance,https://www.autoscout24.it/annunci/opel-corsa-1-2-elegance-benzina-blu-azzurro-2b4e6b19-589e-40d0-a3c4-37d30cfb1bfc,1.2 75cv,9490.0,86000,manuale,2021,Benzina,102.0,Rivenditore,40055,castenaso
Opel Corsa 1.2 Elegance s&s 75cv OK NEOPATENTATI,https://www.autoscout24.it/annunci/opel-corsa-1-2-elegance-s-s-75cv-ok-neopatentati-benzina-bianco-69f454b2-3b8a-4cd3-8b9b-87b9396e3066,1.2 75cv,9400.0,135000,manuale,2021,Benzina,102.0,Rivenditore,51100,pistoia
Opel Corsa 1.2 Edition NEOPATENTATI PROMO!!,https://www.autoscout24.it/annunci/opel-corsa-1-2-edition-neopatentati-promo-benzina-arancione-03bebcd2-a9a1-4229-a377-249e20666320,1.2 75cv,9900.0,54880,manuale,2022,Benzina,102.0,Rivenditore,35042,este
Opel Corsa 1.2 GS Line s&s 100cv,https://www.autoscout24.it/annunci/opel-corsa-1-2-gs-line-s-s-100cv-benzina-138fa1bf-b7c6-4815-86c1-9825d47a38de,1.2 75cv,9900.0,110000,manuale,2020,Benzina,102.0,Rivenditore,22070,albiolo
Opel Corsa 5p 1.3 cdti b-Color 75cv,https://www.autoscout24.it/annunci/opel-corsa-5p-1-3-cdti-b-color-75cv-diesel-f61375fc-8fb8-4289-b235-c441b31d8858,,9500.0,112000,manuale,2025,Diesel,102.0,Privato,71036,lucera
Opel Corsa Corsa VI 2020 1.2 Edition s,https://www.autoscout24.it/annunci/opel-corsa-corsa-vi-2020-1-2-edition-s-benzina-rosso-fd69ea18-9448-41c3-ae3a-06993b907abc,1.2 75cv,10000.0,111000,manuale,2021,Benzina,102.0,Privato,40,ardea
Opel Corsa 1.2,https://www.autoscout24.it/annunci/opel-corsa-1-2-benzina-grigio-5e922392-8cea-4980-90a1-136ad1d7d9e7,1.2 75cv,9300.0,97819,manuale,2021,Benzina,102.0,Rivenditore,10147,torino
Opel Corsa 1.2 Elegance,https://www.autoscout24.it/annunci/opel-corsa-1-2-elegance-benzina-nero-10500836-6974-49a6-8fa0-589b57d2e2af,1.2 75cv,9500.0,93000,manuale,2021,Benzina,102.0,Rivenditore,40055,castenaso
Opel Corsa OPEL Corsa 1.2 Elegance s,https://www.autoscout24.it/annunci/opel-corsa-opel-corsa-1-2-elegance-s-benzina-grigio-f2fe0bdb-e512-4285-be66-1b3f92214114,1.2 75cv,9900.0,91000,manuale,2021,Benzina,102.0,Rivenditore,80045,pompei
Opel Corsa 1.2 Edition NEOPATENTATI PROMO!!,https://www.autoscout24.it/annunci/opel-corsa-1-2-edition-neopatentati-promo-benzina-arancione-38abf9df-7ecf-47a6-9660-90fc76e0214c,1.2 75cv,9490.0,59880,manuale,2022,Benzina,102.0,Rivenditore,35042,este
Opel Corsa 1.2 Elegance,https://www.autoscout24.it/annunci/opel-corsa-1-2-elegance-benzina-argento-77c9c87a-7264-4266-8fcd-6df39788ded7,1.2 75cv,9500.0,97184,manuale,2021,Benzina,102.0,Rivenditore,40055,castenaso
Opel Corsa Corsa 1.2,https://www.autoscout24.it/annunci/opel-corsa-corsa-1-2-benzina-blu-azzurro-f4737a60-13b9-425a-9888-5f15b3496618,1.2 75cv,10000.0,79000,manuale,2021,Benzina,102.0,Rivenditore,92020,camastra
Opel Corsa CORSA 1.2 BENZINA 75CV E6D 5P APPENA TAGLIANDATA,https://www.autoscout24.it/annunci/opel-corsa-corsa-1-2-benzina-75cv-e6d-5p-appena-tagliandata-benzina-grigio-e68c289e-d732-41ca-8fa2-deb143a5a6ce,1.2 75cv,9800.0,99000,manuale,2021,Benzina,102.0,Rivenditore,80014,giugliano campania
Opel Corsa 1.2 Elegance,https://www.autoscout24.it/annunci/opel-corsa-1-2-elegance-benzina-blu-azzurro-20b4e516-707f-4d61-aabb-66ec4d1d7f69,1.2 75cv,9500.0,85400,manuale,2021,Benzina,102.0,Rivenditore,40055,castenaso
Opel Corsa Corsa VI 2020 1.2 Elegance s,https://www.autoscout24.it/annunci/opel-corsa-corsa-vi-2020-1-2-elegance-s-benzina-rosso-59e040bd-b2c2-403b-a068-fe2b571883ae,1.2 75cv,9900.0,110000,manuale,2021,Benzina,102.0,Rivenditore,10040,almese
Opel Corsa 1.2 Edition,https://www.autoscout24.it/annunci/opel-corsa-1-2-edition-benzina-grigio-6c6b23d8-f7b0-4132-aaef-5d3295bcaaa1,1.2 75cv,9500.0,110000,manuale,2020,Benzina,102.0,Rivenditore,176,roma
Opel Corsa 1.2 100 CV Elegance,https://www.autoscout24.it/annunci/opel-corsa-1-2-100-cv-elegance-benzina-grigio-6333cf74-f739-4d3b-bad8-cff32eac6af4,1.2 100cv,9950.0,92000,manuale,2021,Benzina,102.0,Rivenditore,62,bracciano
Opel Corsa 1.2 Elegance,https://www.autoscout24.it/annunci/opel-corsa-1-2-elegance-benzina-blu-azzurro-86f96642-49a2-492d-826c-ceed3e067136,1.2 75cv,9500.0,81000,manuale,2021,Benzina,102.0,Rivenditore,40055,castenaso
Opel Corsa 1.2 Elegance,https://www.autoscout24.it/annunci/opel-corsa-1-2-elegance-benzina-blu-azzurro-a455cf4e-1761-439b-a575-cba17d9b5252,1.2 75cv,9850.0,82000,manuale,2021,Benzina,102.0,Rivenditore,40055,castenaso
Opel Corsa 1.2 Elegance,https://www.autoscout24.it/annunci/opel-corsa-1-2-elegance-benzina-grigio-6c3f492e-0934-4cc2-93ff-d852027bab63,1.2 75cv,9500.0,94000,manuale,2021,Benzina,102.0,Rivenditore,40055,castenaso
Opel Corsa 1.2 Elegance,https://www.autoscout24.it/annunci/opel-corsa-1-2-elegance-benzina-argento-a3e2d8ef-8b35-437b-8e84-c4f71bb08537,1.2 75cv,9500.0,95000,manuale,2021,Benzina,102.0,Rivenditore,40055,castenaso
Opel Corsa 1.2 Elegance,https://www.autoscout24.it/annunci/opel-corsa-1-2-elegance-benzina-blu-azzurro-83ee1c45-e474-4e11-90d3-b5e13e0f1a18,1.2 75cv,9500.0,102000,manuale,2021,Benzina,102.0,Rivenditore,40055,castenaso
Opel Corsa 1.2 Elegance,https://www.autoscout24.it/annunci/opel-corsa-1-2-elegance-benzina-blu-azzurro-f7dcbbd7-0e08-4e0e-a7e2-cc42d602e5d3,1.2 75cv,9500.0,93000,manuale,2021,Benzina,102.0,Rivenditore,40055,castenaso
Opel Corsa 1.2 Edition NEOPATENTATI PROMO!!,https://www.autoscout24.it/annunci/opel-corsa-1-2-edition-neopatentati-promo-benzina-arancione-0f407c29-f3c8-4ce0-a6cb-b525dfadf5f0,1.2 75cv,9900.0,77000,manuale,2022,Benzina,102.0,Rivenditore,35042,este
Opel Corsa 1.2 75cv Edition + Telecamera,https://www.autoscout24.it/annunci/opel-corsa-1-2-75cv-edition-telecamera-benzina-rosso-a6129a38-f872-4426-9d42-f7295b459dad,1.2 75cv,9950.0,70711,manuale,2023,Benzina,102.0,Rivenditore,10136,torino
Opel Corsa Corsa VI 2020 1.2 Elegance s&s(PREZZO REALE),https://www.autoscout24.it/annunci/opel-corsa-corsa-vi-2020-1-2-elegance-s-s-prezzo-reale-benzina-513e5cd9-1138-446e-a4a3-584b6cfbbd2c,1.2 75cv,11500.0,40000,manuale,2023,Benzina,102.0,Rivenditore,47,marino
Opel Corsa 1.2 75cv Edition MT5,https://www.autoscout24.it/annunci/opel-corsa-1-2-75cv-edition-mt5-benzina-blu-azzurro-3e3c197b-928f-4777-9c29-026713853a56,1.2 75cv,10900.0,47411,manuale,2022,Benzina,102.0,Rivenditore,90143,palermo
Opel Corsa 5 porte 1.2 75cv S&S,https://www.autoscout24.it/annunci/opel-corsa-5-porte-1-2-75cv-s-s-benzina-bianco-780b8801-2b3a-4c27-8b24-b532d04a15b5,1.2 75cv,10500.0,78835,manuale,2021,Benzina,102.0,Rivenditore,57121,livorno
Opel Corsa 1.2 Edition s,https://www.autoscout24.it/annunci/opel-corsa-1-2-edition-s-benzina-argento-25f0db25-95de-4e2b-abc5-3cad899be7c6,1.2 75cv,11890.0,73000,manuale,2021,Benzina,102.0,Rivenditore,4019,terracina
Opel Corsa 1.2 Elegance s&s 100cv,https://www.autoscout24.it/annunci/opel-corsa-1-2-elegance-s-s-100cv-benzina-blu-azzurro-7382480d-b1c7-4b9a-86d7-eeb9ef91de4f,1.2 75cv,9900.0,116648,manuale,2021,Benzina,102.0,Rivenditore,10141,torino
Opel Corsa 1.2 Edition s&s 75cv,https://www.autoscout24.it/annunci/opel-corsa-1-2-edition-s-s-75cv-benzina-bianco-33fa9913-297b-475a-8340-3db6618fdfbf,1.2 75cv,10499.0,43500,manuale,2022,Benzina,102.0,Rivenditore,35020,albignasego
Opel Corsa 1.5 100CV Edition,https://www.autoscout24.it/annunci/opel-corsa-1-5-100cv-edition-diesel-bianco-b7029e38-68c8-4f79-9b85-142a560b694e,1.5 Diesel,10547.0,54763,manuale,2022,Diesel,102.0,Rivenditore,23875,osnago
Opel Corsa 1.2 Blitz Edition,https://www.autoscout24.it/annunci/opel-corsa-1-2-blitz-edition-benzina-nero-652af87a-1aff-4d93-892c-7893843c1bec,1.2 75cv,10999.0,43000,manuale,2022,Benzina,102.0,Rivenditore,76011,bisceglie
Opel Corsa Corsa VI 2020 1.5 Edition s,https://www.autoscout24.it/annunci/opel-corsa-corsa-vi-2020-1-5-edition-s-diesel-bianco-1da39cf1-87ba-4e8f-b937-e3e71d6127e9,1.5 Diesel,10747.0,54763,manuale,2022,Diesel,102.0,Rivenditore,74015,martina franca
Opel Corsa Edition 1.2 Benzina 75CV,https://www.autoscout24.it/annunci/opel-corsa-edition-1-2-benzina-75cv-benzina-bianco-652ad62c-b8b8-4882-bfdc-cc684fefa717,1.2 75cv,10490.0,18341,manuale,2022,Benzina,102.0,Rivenditore,42122,reggio emilia
Opel Corsa 1.2 EDITION,https://www.autoscout24.it/annunci/opel-corsa-1-2-edition-benzina-grigio-a65e047d-4bd2-4a74-8bfe-eddceb750caa,1.2 75cv,10990.0,30000,manuale,2022,Benzina,102.0,Rivenditore,10148,torino
Opel Corsa 6ª serie - Corsa 1.2 Elegance,https://www.autoscout24.it/annunci/opel-corsa-6-serie-corsa-1-2-elegance-benzina-grigio-4e409039-e155-420f-bad0-2b585d9cc903,1.2 75cv,10800.0,45642,manuale,2021,Benzina,102.0,Rivenditore,20025,legnano
Opel Corsa 1.2 100cv Elegance + Camera + Sens. ant. e post.,https://www.autoscout24.it/annunci/opel-corsa-1-2-100cv-elegance-camera-sens-ant-e-post-benzina-bianco-4ffc5c21-6365-4284-aa6b-0461a93a44c6,1.2 100cv,10950.0,79038,manuale,2023,Benzina,102.0,Rivenditore,10136,torino
Opel Corsa 1.2 75cv Edition MT5,https://www.autoscout24.it/annunci/opel-corsa-1-2-75cv-edition-mt5-benzina-blu-azzurro-3e3c197b-928f-4777-9c29-026713853a56,1.2 75cv,10900.0,47411,manuale,2022,Benzina,102.0,Rivenditore,90143,palermo
Opel Corsa 5 porte 1.2 75cv S&S,https://www.autoscout24.it/annunci/opel-corsa-5-porte-1-2-75cv-s-s-benzina-bianco-780b8801-2b3a-4c27-8b24-b532d04a15b5,1.2 75cv,,78835,manuale,2021,Benzina,102.0,Rivenditore,57121,livorno
Opel Corsa Corsa VI 2020 1.2 Elegance s,https://www.autoscout24.it/annunci/opel-corsa-corsa-vi-2020-1-2-elegance-s-benzina-argento-7433f248-4ff3-42d6-b144-7fbb74d6d9cf,1.2 75cv,11000.0,32000,manuale,2022,Benzina,102.0,Privato,27055,rivanazzano terme
Opel Corsa 1.2 Elegance s&s 75cv GPL,https://www.autoscout24.it/annunci/opel-corsa-1-2-elegance-s-s-75cv-gpl-benzina-nero-55f7fd75-c6a5-408b-b230-b2a6fb539b1e,1.2 75cv,10500.0,60000,manuale,2022,Benzina,102.0,Privato,28100,novara
Opel Corsa 6ª serie 1.2 *KM 0*,https://www.autoscout24.it/annunci/opel-corsa-6-serie-1-2-km-0-benzina-grigio-f87fec0d-b322-4460-a445-6041dab02f44,1.2 75cv,10980.0,12,manuale,2025,Benzina,102.0,Rivenditore,59013,montemurlo
Opel Corsa 1.2 Elegance s&s 75cv,https://www.autoscout24.it/annunci/opel-corsa-1-2-elegance-s-s-75cv-benzina-d049817a-a631-41b1-9dd2-706a9ed4eb7a,1.2 75cv,10999.0,28000,manuale,2020,Benzina,102.0,Rivenditore,59100,prato
Opel Corsa 1.2 GS Line s,https://www.autoscout24.it/annunci/opel-corsa-1-2-gs-line-s-benzina-bianco-c6a4eb0d-3f36-4d86-bcf1-4169e96af61c,1.2 75cv,10990.0,45000,manuale,2023,Benzina,102.0,Rivenditore,20082,binasco
Opel Corsa Corsa VI 2020 1.2 GS Line s,https://www.autoscout24.it/annunci/opel-corsa-corsa-vi-2020-1-2-gs-line-s-benzina-nero-a4c19575-e338-4e39-b7b7-ee15dd9e7801,1.2 75cv,10000.0,65000,manuale,2020,Benzina,102.0,Rivenditore,41012,carpi
Opel Corsa Edition 1.2 75cv - PREZZO PROMO,https://www.autoscout24.it/annunci/opel-corsa-edition-1-2-75cv-prezzo-promo-benzina-argento-fb3b4899-5708-4e0e-b52e-daf563031f9d,1.2 75cv,10900.0,2750,manuale,2020,Benzina,102.0,Rivenditore,151,roma
Opel Corsa 6ª serie 1.2 *KM 0*,https://www.autoscout24.it/annunci/opel-corsa-6-serie-1-2-km-0-benzina-grigio-0933e1a6-d20e-406b-bf98-771b4e499c57,1.2 75cv,10980.0,12,manuale,2025,Benzina,102.0,Rivenditore,51100,pistoia
Opel Corsa 1.2 EDITION 75 CV MT5 STEREO TOUCH CLIMA,https://www.autoscout24.it/annunci/opel-corsa-1-2-edition-75-cv-mt5-stereo-touch-clima-benzina-grigio-b9aed7ed-a74a-470f-9bf5-c339f4e85852,1.2 75cv,10800.0,16566,manuale,2023,Benzina,102.0,Rivenditore,80014,giugliano campania
Opel Corsa 1.2 Elegance s&s 75cv,https://www.autoscout24.it/annunci/opel-corsa-1-2-elegance-s-s-75cv-benzina-965b1c09-43a6-4aac-b7df-99421d4727c4,1.2 75cv,10600.0,9587,manuale,2020,Benzina,102.0,Privato,30174,venezia
Opel Corsa 1.2 Elegance s&s 75cv,https://www.autoscout24.it/annunci/opel-corsa-1-2-elegance-s-s-75cv-benzina-4c97305f-b488-4c25-abb8-6a12822686c6,1.2 75cv,11000.0,77000,manuale,2021,Benzina,102.0,Privato,23896,sirtori
Opel Corsa Elegance 1.2,https://www.autoscout24.it/annunci/opel-corsa-elegance-1-2-benzina-rosso-b8308120-7dc8-4bb6-a130-3d9b476b88ec,1.2 75cv,10000.0,40000,manuale,2020,Benzina,102.0,Rivenditore,51081,
Opel Corsa 1.2 Elegance s&s 75cv,https://www.autoscout24.it/annunci/opel-corsa-1-2-elegance-s-s-75cv-benzina-d9b8b269-b0b1-44e2-8601-82e14c2f1222,1.2 75cv,10500.0,23000,manuale,2021,Benzina,102.0,Privato,81055,santa maria capua vetere
Opel Corsa 1.2 GS Line s,https://www.autoscout24.it/annunci/opel-corsa-1-2-gs-line-s-benzina-rosso-9e42a398-8bf3-47b8-a3c2-007eee3f5907,1.2 75cv,10990.0,55000,manuale,2023,Benzina,102.0,Rivenditore,20082,binasco
Opel Corsa 1.2 100 CV Edition CLIMA/CERCHI LEGA/OK NEOPATENTA,https://www.autoscout24.it/annunci/opel-corsa-1-2-100-cv-edition-clima-cerchi-lega-ok-neopatenta-benzina-bianco-09d9d7c1-15d6-4792-b20e-bca6a784df00,1.2 100cv,10500.0,49980,manuale,2023,Benzina,102.0,Rivenditore,12038,savigliano
Opel Corsa 1.2 Elegance s&s 75cv,https://www.autoscout24.it/annunci/opel-corsa-1-2-elegance-s-s-75cv-benzina-ca58b434-7a3c-4a0c-9470-a7db8e5fb987,1.2 75cv,10500.0,53000,manuale,2021,Benzina,102.0,Privato,22016,tremezzina
Opel Corsa 1.2 Edition 5p OK NEOPATENTATI,https://www.autoscout24.it/annunci/opel-corsa-1-2-edition-5p-ok-neopatentati-benzina-bianco-e097ca81-e150-4631-ba4b-42c97a8695ba,1.2 75cv,10950.0,34745,manuale,2023,Benzina,102.0,Rivenditore,12100,cuneo
Opel Corsa 1.2 Elegance s&s 100cv,https://www.autoscout24.it/annunci/opel-corsa-1-2-elegance-s-s-100cv-benzina-5920c65a-ca24-4ca4-89d1-38161b730f32,1.2 75cv,10500.0,56258,manuale,2020,Benzina,102.0,Privato,70029,santeramo colle
Opel Corsa 1.2 Edition 75cv,https://www.autoscout24.it/annunci/opel-corsa-1-2-edition-75cv-benzina-blu-azzurro-62c88f5c-18a0-450b-be5e-d4dae06aa68c,1.2 75cv,11000.0,69000,manuale,2021,Benzina,102.0,Privato,47522,cesena
Opel Corsa e- Elegance,https://www.autoscout24.it/annunci/opel-corsa-e-elegance-elettrica-3614ff0f-c53d-4792-8a5b-eec2301db1d8,,10000.0,106000,automatico,2021,Benzina,102.0,Privato,41030,bastiglia
Opel Corsa Corsa VI 2020 1.2 Elegance s,https://www.autoscout24.it/annunci/opel-corsa-corsa-vi-2020-1-2-elegance-s-benzina-grigio-2a4803bd-e597-42ac-ab4a-40427eec6214,1.2 75cv,10980.0,50150,manuale,2020,Benzina,102.0,Privato,20900,monza
Opel Corsa Corsa VI 2020 e- Edition,https://www.autoscout24.it/annunci/opel-corsa-corsa-vi-2020-e-edition-elettrica-blu-azzurro-a7914107-485b-4aa5-8825-8147815604bc,1.5 Diesel,10000.0,55000,automatico,2021,Diesel,102.0,Privato,20864,agrate brianza
Opel Corsa Corsa+VI+20201.5+Edition+s,https://www.autoscout24.it/annunci/opel-corsa-corsa-vi-20201-5-edition-s-diesel-nero-2d58e761-840d-4655-89bc-7a445a6d06b3,1.5 Diesel,10500.0,55000,manuale,2020,Diesel,102.0,Privato,18100,imperia
Opel Corsa 1.2 Edition 75cv UNICO PROPRIETARIO OK NEOPATENTAT,https://www.autoscout24.it/annunci/opel-corsa-1-2-edition-75cv-unico-proprietario-ok-neopatentat-benzina-rosso-200bb042-a041-4bc2-be5a-5cc5870bd60b,1.2 75cv,10400.0,55000,manuale,2020,Benzina,102.0,Rivenditore,20811,cesano maderno
Opel Corsa 1.2 GS Line s&s 100cv,https://www.autoscout24.it/annunci/opel-corsa-1-2-gs-line-s-s-100cv-benzina-bf24ca6e-2a70-48bb-acd2-dd748c5ca5f9,1.2 75cv,10490.0,51243,manuale,2020,Benzina,102.0,Privato,80020,casavatore
Opel Corsa 1.2 Benzina 100 CV Elegance 2021,https://www.autoscout24.it/annunci/opel-corsa-1-2-benzina-100-cv-elegance-2021-benzina-grigio-b36ec530-ec37-4a28-9f70-4e5e7237fb4b,1.2 75cv,,50000,manuale,2021,Benzina,102.0,Rivenditore,81031,aversa
Opel Corsa Corsa VI 2020 1.2 Elegance s,https://www.autoscout24.it/annunci/opel-corsa-corsa-vi-2020-1-2-elegance-s-benzina-rosso-c1388d4c-1a39-4d4c-8ea8-f45f6eea3daf,1.2 75cv,10000.0,40000,manuale,2020,Benzina,102.0,Privato,51018,pieve a nievole
"Opel Corsa 1.2 Elegance TUA DA 193,50€",https://www.autoscout24.it/annunci/opel-corsa-1-2-elegance-tua-da-193-50-benzina-blu-azzurro-03605cce-d18d-4fda-856a-715c225615e0,1.2 75cv,10990.0,63787,manuale,2021,Benzina,102.0,Rivenditore,80021,afragola
Opel Corsa 1.5 Diesel 100 CV GS Line 2020,https://www.autoscout24.it/annunci/opel-corsa-1-5-diesel-100-cv-gs-line-2020-diesel-bianco-1f1fd3e1-aa93-479d-a89f-ae37fd40969c,1.5 Diesel,10490.0,125000,manuale,2020,Diesel,102.0,Rivenditore,81031,aversa
Opel Corsa 1.2 GS Line s&s 100cv,https://www.autoscout24.it/annunci/opel-corsa-1-2-gs-line-s-s-100cv-benzina-0618c0f5-75b3-4f1c-88c2-366d3c1bf706,1.2 75cv,10500.0,83000,manuale,2020,Benzina,102.0,Privato,10028,trofarello
Opel Corsa Corsa 1.5 GS Line s,https://www.autoscout24.it/annunci/opel-corsa-corsa-1-5-gs-line-s-diesel-grigio-65f23b3c-6347-4d68-a596-b031ecbdafd6,1.5 Diesel,10999.0,105000,manuale,2021,Diesel,102.0,Privato,95040,camporotondo etneo
Opel Corsa 1.2 Edition,https://www.autoscout24.it/annunci/opel-corsa-1-2-edition-benzina-nero-ddd2ab67-5f7c-4b5f-b168-b979ac86903c,1.2 75cv,10900.0,30000,manuale,2020,Benzina,102.0,Rivenditore,72019,san vito normanni
Opel Corsa Corsa 1.2 Elegance s,https://www.autoscout24.it/annunci/opel-corsa-corsa-1-2-elegance-s-gpl-rosso-28de6f9a-e2a9-4dc0-b80c-50003ccafbc3,1.2 75cv,10990.0,31000,manuale,2022,GPL,102.0,Rivenditore,80147,napoli
Opel Corsa 1.2 GS Line s&s 100cv,https://www.autoscout24.it/annunci/opel-corsa-1-2-gs-line-s-s-100cv-benzina-68e40bc9-8611-48bb-95b1-7bd0c59aa2ba,1.2 75cv,10500.0,43000,manuale,2020,Benzina,102.0,Privato,80147,napoli
Opel Corsa 1.2 Elegance 75cv *CARPLAY,https://www.autoscout24.it/annunci/opel-corsa-1-2-elegance-75cv-carplay-benzina-blu-azzurro-8aa71031-59a6-4cc5-a07d-b9e48520a796,1.2 75cv,10980.0,35000,manuale,2021,Benzina,102.0,Rivenditore,132,roma
Opel Corsa 1.2 100 CV Elegance Uniprò km 67000 Fatturab.,https://www.autoscout24.it/annunci/opel-corsa-1-2-100-cv-elegance-unipro-km-67000-fatturab-benzina-blu-azzurro-0982a892-8997-4bfe-b7a1-221dfcd1846d,1.2 100cv,,67000,manuale,2021,Benzina,102.0,Rivenditore,11,
Opel Corsa 1.2 Edition s AFFARE!!,https://www.autoscout24.it/annunci/opel-corsa-1-2-edition-s-affare-benzina-arancione-579c692e-2221-4508-bc92-590d02d4c9a4,1.2 75cv,10200.0,65500,manuale,2022,Benzina,102.0,Rivenditore,45100,rovigo
Opel Corsa Corsa 1.5 GS Line s,https://www.autoscout24.it/annunci/opel-corsa-corsa-1-5-gs-line-s-diesel-grigio-3711ebfd-3290-4189-8cdd-f24841902eef,1.5 Diesel,11000.0,130000,manuale,2020,Diesel,102.0,Privato,71042,cerignola
"Opel Corsa Elegance, Cinghia distr nuova, doppi cerchi lega",https://www.autoscout24.it/annunci/opel-corsa-elegance-cinghia-distr-nuova-doppi-cerchi-lega-benzina-blu-azzurro-3732fefa-ddd9-47b2-a043-e1ae834af957,,10500.0,72000,manuale,2020,Benzina,102.0,Privato,12020,bellino
Opel Corsa Corsa VI 2020 1.2 Elegance s,https://www.autoscout24.it/annunci/opel-corsa-corsa-vi-2020-1-2-elegance-s-benzina-rosso-f46461be-19e0-4c2f-92bb-0877b9d84310,1.2 75cv,10900.0,72000,manuale,2022,Benzina,102.0,Rivenditore,22060,arosio
Opel Corsa OPEL CORSA 2021 DIESEL,https://www.autoscout24.it/annunci/opel-corsa-opel-corsa-2021-diesel-diesel-bianco-5234b335-5ae0-427c-b75b-b54ea97f4038,,10000.0,80000,manuale,2021,Diesel,102.0,Rivenditore,80019,qualiano
Opel Corsa 1.5 100CV Edition,https://www.autoscout24.it/annunci/opel-corsa-1-5-100cv-edition-diesel-bianco-4eff9829-eea9-42f7-a574-1e546eb80b69,1.5 Diesel,10547.0,54763,manuale,2022,Diesel,102.0,Rivenditore,20153,milano
Opel Corsa Corsa 1.2 Edition s,https://www.autoscout24.it/annunci/opel-corsa-corsa-1-2-edition-s-benzina-grigio-472d24a3-2888-49ca-96fb-1c987b7f0b16,1.2 75cv,,42074,manuale,2021,Benzina,102.0,Rivenditore,80030,camposano
